WTI,BRENT,NATURAL_GAS,ALUMINUM,CORN,COTTON,SUGAR,COPPER,WHEAT,ALL_COMMODITIES,Inflation (CPI %),GDP Growth (% Annual),Unemployment Rate (%),"Interest Rate (Real, %)"
58.981011174695226,65.74804896350683,3.0813197605415157,1467.040689447074,144.92399021768063,86.90030774337828,22.068245808364107,5005.181796682859,196.32717209778505,100.13515428102002,5.020279350502041,3.0467032532745337,7.2571672406903,2.675798807836108
56.62169900669722,67.65634094881321,3.8117206120343794,2843.607101254064,142.8446844815127,84.6951433578314,13.059659796543727,1523.2131383373624,254.18310442081932,136.70059482684817,6.19534654105452,2.553841868055782,7.491667741269786,3.4979226030800747
69.321868977804,63.38167424313313,6.245329735416032,1214.2927957268248,194.98368309021345,125.33134295917937,8.577053643111805,3084.6947817741343,186.00786801070498,81.15153735878467,6.360048420945059,1.9404001359166412,7.668940655796279,3.926196659657482
58.34692816445081,68.11668074804959,1.7769508785691466,2004.8783714108845,94.19546443719689,111.55177070323172,9.549165306316416,3717.800410903467,232.66172656017932,48.96619801116213,5.335722033046085,3.011541158840255,7.27749453613789,2.889640999618664
66.68054784850591,74.11359340861554,0.7887270352518422,1883.0690607729507,173.10519559667202,95.02734024046599,7.421424573346216,1129.7748796474934,213.6061446607801,116.57013625192292,5.992406168465342,2.6973328164665262,7.459223342641537,3.3481485387555177
66.78849736635854,69.46213584889661,2.469891828113418,1903.1430100378523,175.3259816921265,62.840051100639414,21.97252089505278,5780.906619942729,101.63903968460531,132.48026628867285,5.827147034375998,2.7035767489488554,7.439078554713825,3.249167527426884
61.0464106820621,71.59559387488981,5.8026810294812945,1459.2821158547476,220.17730540038758,87.088118276644,17.07773100256155,9469.483398073759,163.458220771911,70.07806334867364,6.310089215229367,2.1180975826306168,7.605700877974963,3.7821804449832848
61.44556824695258,63.8347529416458,3.562784854235962,1949.0486360047785,174.22985196713626,96.00318081483478,13.283426335916843,8320.473984898177,162.19893654443075,223.79069007807482,6.090184830230367,2.643840295967492,7.499233907096952,3.3801416642325113
68.54684644213764,63.63455915538179,1.7613823527155654,2008.6216928001918,140.76360106686252,93.56827327508518,15.441830318844895,4363.857611326728,124.15406887847935,36.40058248192302,5.3278037838502605,2.8986954408121774,7.303166863093297,2.923763148535432
63.521796048399885,71.9311969211691,4.090622528360758,1280.1012940438898,167.30380464332907,86.49729330337549,9.077354081348668,4951.127707288496,183.2994328500172,52.85531391566423,5.370369221334516,2.621582075186361,7.390315910663235,3.085345573554857
67.29135991111232,70.49990200135849,5.665745009246127,2249.463377122479,63.533389647580464,58.03244938479823,15.637852035394873,5884.472294509236,213.15560333120482,273.90406772712527,7.7280745944142835,1.3544405880365369,8.001562458268179,4.890340458293871
68.2901211009912,73.2828572825538,5.431822479298258,2079.82874101063,134.62065198893353,94.53568824056644,9.598070689049504,3938.7658651063257,147.77491022276465,107.05197094666677,7.073613105262921,1.5215026021454054,7.854631929379154,4.524216082535419
76.46272603735706,58.74385500189095,4.946498661562283,1125.4035935074178,124.13805075020146,101.63459780458754,13.523909432210145,1758.9290372379057,132.74744290247506,133.4999185241004,6.831510946418422,1.639850709337114,7.797738400148542,4.308442994676462
62.1914541887997,68.83275661121846,3.7851500050666935,1530.55793282732,299.17140795006634,91.84547566767982,3.7249786802170997,5035.967895625639,136.24499912607968,141.14751089180905,5.595494689595593,2.7417289685155657,7.378239389005402,3.1037406552692226
61.900153429150535,67.22918798550333,4.617912927247204,2170.1929891307245,75.401760073301,71.01179133647932,10.99506167477008,2859.0929609954005,294.8744449202833,121.34876628546036,7.823047823059596,1.2156730176910646,8.102549550767842,4.996952606425039
59.70505212702023,72.2287870844192,7.5492865801367826,2240.468939466771,54.05192653151245,67.79057964215703,19.163983934853448,2718.2329838834153,208.50056475457205,137.70506478079093,7.523884760762079,1.248250246899271,7.9878307157569495,4.9028519203059195
61.270208612331416,67.49650710580207,-2.1727642647560494,1373.410965588434,138.81610431139472,51.36430088940663,20.878098971384446,845.4515964329572,150.7366838681828,109.21420273276865,4.985341974900331,3.082963757950352,7.235667275258991,2.6537356650971615
72.36938758753061,60.832607300064105,5.810961563603158,1809.5511140128644,90.04127513646637,88.14919725837674,14.155996360411065,2996.770051226204,184.05710361004566,86.37994702168642,6.7993507308944485,1.5934231020378882,7.828488408174081,4.299924553430187
66.14652741785628,70.99059626992965,6.577449415925586,1283.4413204489779,298.4413507719952,36.21255251200485,12.510611746303033,6077.671152256938,197.85916210574678,75.87614502065797,6.656598979183184,1.8379171829224865,7.738723076914227,4.114181574548318
64.63908304313804,65.3977200688995,2.634227308926523,2163.383716735447,179.6045332628093,63.301330347147186,17.441375150002855,5349.22111543117,232.61891337043224,131.28890491844936,5.771709591779243,2.7175251483543317,7.432306065643921,3.208747193884883
61.72920763256098,65.07244976163668,5.057131349307771,2062.5365112822165,154.31736507203976,80.73200809553701,19.214416632377343,3019.180762757101,215.25017323668288,94.48264375507777,6.886972754512429,1.7191109782229586,7.8122609648677885,4.265903030441966
64.59428262077482,73.1047346025782,5.198741140655533,2148.1690866100093,243.06806216756988,78.6597938434761,16.42065921816384,3748.374618556214,200.68077949813636,97.67067909815238,7.153552223921116,1.6357527724597807,7.814972078238026,4.46853455653238
66.06909583892963,70.66632557637229,2.219389857407664,2687.2747533725583,88.40134822659562,52.0870229138398,18.65373466105177,6604.780424833501,220.28388344609155,131.23212028696378,6.104302381809565,2.597307706849817,7.503182307830224,3.4278031070971418
65.55710243735973,63.44041978549751,3.8399515739455476,1519.7826438516995,220.96309283808415,75.04428245613254,9.35105072034368,3719.5518848426204,206.4819177507514,78.48565686044458,5.311132952630411,2.7915404586063977,7.333967177668208,2.958631346686508
61.76095856107902,68.96459120933413,4.146584395167579,1591.5375753432259,124.19784060235548,83.20004142774617,6.431254456416154,904.2361570210295,132.5421984552149,93.98465705661276,5.434147015182687,2.4488358203615106,7.444608346835849,3.1895273228967045
67.07164603306644,74.9280435237083,5.257187159163478,1737.815972061715,154.44351992709312,56.64046128378654,13.135627812584188,3804.3868730191693,200.58616075432664,66.82608193735084,6.453048431838453,1.761711773467765,7.7484649028441375,4.060645704808346
68.04854727561982,75.20587707319777,3.505398941690436,1974.5773511253594,201.89481068429743,69.57645632477627,14.273394601527958,4585.285521764045,185.87877680203525,69.22524831850431,5.430213229188546,2.815565666146363,7.3406721687918095,2.977599896154743
65.7293730592081,70.19590578362899,6.332970459503471,2209.6141233595845,299.78956516639863,61.69994179012392,17.313441542710784,5027.900212542293,322.6072519072406,67.66381018415477,7.443799644191599,1.5066460421701382,7.96587519990845,4.650975747111108
61.67893365615925,64.88259636999922,-0.1473520283466184,1583.607518054643,104.92088589389365,81.4433676522526,14.825210412385477,9416.026971961706,241.6090968562031,77.90251071070375,5.135462902464233,3.155893949394521,7.2221145673515865,2.699614044845836
61.40385503905808,70.16647211231312,1.3094130026453388,2577.281401463986,234.6345680715287,68.11453237035467,5.188227590103528,8062.132339754002,172.0096547640413,158.19985517735688,6.282141444820215,2.6835564455716225,7.503349184866021,3.5094736635985897
58.141816170145496,64.88268169396191,3.7120488921946717,1825.0418869591626,125.60117380023945,91.60734565714316,8.215546211554367,4183.569609557351,187.35704964177316,126.19200186696027,5.584308041805331,2.5913397573841626,7.441316182317795,3.1322659373628556
68.9496610298831,62.339461799882066,0.9217200319866916,2343.83687567577,177.95170950753692,62.10570020486409,20.49701066026829,4852.4938173371975,256.5668437076496,106.41676483546539,6.00410391676195,2.8856730568037863,7.4239752336846605,3.287938187584655
75.27271033694065,76.2836633822018,3.251257084824327,2214.7991909634557,198.8992937549678,107.65139144016776,8.69717232345933,6331.016490352961,248.6673515267312,25.60888938175832,5.891777379393434,2.7731439485092633,7.3894964854674585,3.2704698393372507
60.06886316576367,57.91123121160801,3.214201493188028,2107.7144278629476,256.2415691545444,79.8019424615136,20.860297702640683,975.1643627404678,68.17272601099789,100.97135857525971,5.589010915460055,2.778957688019917,7.391116080897849,3.1038549679331906
67.4145187428163,67.62641461380308,-0.04502093296768243,1767.6692186341688,68.43133540899873,92.6146434734988,14.94171517590946,2116.3007022708557,145.9121062170267,56.56136598383335,5.078955234284887,3.0305075772777235,7.228916841087047,2.7251959711398
65.32073874085496,72.40928990484004,1.9157599751857104,2017.7161670113746,120.23536099694648,61.15081510660753,12.720501573605203,1869.1032962508687,143.3121752957359,50.42577430141709,5.167774537947064,2.880166464965275,7.317484441047055,2.8414368611036314
74.82267551669588,67.95545275636628,2.4341810463938716,1895.4397697041527,148.19984277460964,73.4542043823778,16.102756570752675,6516.244362637637,144.82499576932278,77.95053792433546,5.6777470975081545,2.7988132636003735,7.369551442259538,3.138963867615171
64.32540145837453,56.63935277641308,0.9560211499328838,2381.4376960063623,265.7839263865256,72.85040933904133,15.926375207151072,5359.461891679583,380.71188500911,152.96793474962317,6.270615578203624,2.7377182548498236,7.530663864354218,3.4892697109567097
65.01498222812751,63.15821231561964,0.7906066059238641,1891.0066768123036,105.10702933205211,47.6109057418181,10.190166246182146,1749.0703698577154,289.7564172203167,142.43983046843846,6.058461072759139,2.549724550172132,7.531908604444107,3.4409765745974124
65.57713422330934,74.95025716519223,3.842786116396708,1442.166557247214,257.6311312735306,89.80154169087515,8.357994856025606,4059.250473283791,122.2702754611243,42.24339199436199,5.175045872521572,2.9329853319540353,7.289412075657709,2.816535528805825
69.95526262089392,77.02966224249732,1.1674196113623019,2042.5548004345965,112.18016937182178,67.72837869370095,10.444253607843237,2313.019128913553,182.6663445063838,66.66151676504147,5.4704324587332644,2.834118509674137,7.366535628305986,3.023977715382099
66.88206352822365,67.5414737746563,3.269412848297542,1422.657638840116,117.12303788179399,94.45871462212588,15.571641358906277,2018.6389161402246,185.98701624405305,136.67643954719364,5.401738248867072,2.880743816915361,7.322495890869528,2.908480193713673
57.79041479870441,70.41553746479184,2.5014338166017436,2045.7709564179618,104.64477407370237,39.37939772814197,5.589635602227713,4677.288793006887,196.46912784334145,63.41521103967823,5.153273708830354,2.836951042272778,7.3157960900545245,2.849726924740621
68.60742320617486,59.74002464499954,3.582763805393134,1294.7384559547945,112.10030737310662,79.22762743118984,9.187301598346776,3555.8042827341874,245.2603473864406,77.90303222129519,5.122106316058019,2.9004954586956613,7.28703595475638,2.796501337817336
69.5311800062213,62.314939406750995,4.662897469599461,2412.924796760128,-9.666618060168561,61.06428046975055,15.92879121316664,4026.3123261315127,203.75107052688477,76.70421286505125,7.135436036768616,1.573729215101771,7.8840366393403665,4.484974515615649
66.02032468643861,67.03096226803899,5.819332977777921,1912.4874803212529,178.3055833903868,69.3472025115348,10.93568478828691,3431.372514622973,205.27422417556,84.80158930935167,6.8708470804210116,1.516068151315919,7.868238551311091,4.393262118604626
66.97260231055927,77.83331858834505,5.281594740201665,1667.8035149866687,236.09149555238258,69.428986416769,3.6640962076021415,1939.4967219737164,57.23187731689329,87.87552724924696,6.598329811835725,1.735134576054911,7.778807556737162,4.154718465389169
65.70082233866664,75.90163100377286,4.295151273243738,1712.876472108901,211.21307498757173,30.639647573334848,14.327430595708298,6550.869441745559,82.8640153954067,154.03780784710085,7.327154846707158,1.4336353440716478,7.9112056782765094,4.6576063489935535
67.20094803782445,65.77398828011773,4.849560766570257,2762.4387461994274,167.88495694398372,83.54792158893088,11.068149124796435,2349.6892257983527,233.7608862193543,65.54940571470615,6.986955162704679,1.763505914396301,7.827110899417113,4.343092971208383
65.94991306228799,65.47200963694489,4.570770317505567,1945.8913119719916,225.13975077139017,67.23592288395416,11.95679646546236,2015.5063348910564,150.45901030864087,120.12393362262173,7.443809759553335,1.3489735765409991,7.994941026931336,4.7500277573948235
69.1623163990626,63.31980679789705,5.278841705947336,2376.7010336520602,183.37966640501094,118.58356018448134,9.593549814247906,1326.2675090919422,63.24911256332248,169.62587296403572,7.7881526426733965,1.2430818307391294,8.00114560084662,5.00514907880282
68.68134823991738,67.51558697862656,4.210031139226728,1330.7920791667957,319.3659619631645,80.98788011476412,13.73548776963762,6433.965571807003,210.93106038711528,113.33559423195136,6.737708987204685,2.0408944273885257,7.6541049686475935,4.047479036928974
61.909743845941684,70.06745406789676,7.114010009872226,2372.3937562937067,262.3191529689741,67.2101227519944,8.581422195319382,4226.5806197080365,183.13710663598582,151.8447757582179,7.723358500460551,1.350669121107486,8.00862028383984,4.944307451842452
57.68234139668407,75.19043865146824,3.4161296293988213,1625.2874302061975,87.99405561355495,42.60690396720817,17.082938645827298,4742.697468949713,95.191401815149,46.124850389825916,4.789933058431872,2.8768840141383323,7.294054648449406,2.648849804379481
64.040761060602,75.8657255032951,3.231993603939761,1171.593611397352,139.27278420182623,72.34081805113361,0.5746473530526428,4411.901301400256,164.40281777850453,134.23481303901949,5.335838619927683,2.790823826578117,7.350516142029118,2.923712592586628
74.28009497798509,73.23927843785499,3.2151407106870877,1338.7859130867032,327.90445008672634,79.48190671009456,13.28777563734477,4490.106973306981,192.44086617685744,97.04159247461801,5.444948416384186,2.9868292194121193,7.3113850160338325,2.934822072641134
62.92588958925405,65.13695223876559,3.643173392973334,1576.1589070501245,108.01803114966239,80.4975769192812,12.026663473406835,8451.272855462066,6.244274135847634,151.725985201842,5.497575313550125,2.76748121130041,7.368865884748768,3.037371361459795
71.45458977593826,57.745845926159724,3.0813685617206805,1648.6580226611256,61.53658141614549,61.47471886913991,8.014094793127239,9094.854133026894,240.6454257338483,159.6927216969378,5.791035788461505,2.810339902312314,7.39787708368794,3.185432838605198
68.99679654615463,62.3181111670546,2.751768172684947,2011.5312643633545,73.94097843788269,93.54671581260243,12.095377271156893,3581.038528322182,225.95921882637086,123.08689021907935,5.91191272887162,2.6666775554930866,7.461941585313918,3.2851687768209117
63.922741822347426,73.39791778444899,1.7429461204793533,2064.8825583572752,195.4014922814769,71.54864540268849,14.75194220928958,1309.5249104247218,239.88396396901916,95.24771084161928,5.507089523259602,2.876514427152166,7.3434891913286755,3.0107646573075306
63.16462788358239,72.86377143468826,2.4258098623444733,1211.5062786541057,51.558840353319255,91.24506611437201,7.21751934266938,9101.39613213109,43.43323655705095,178.49366317255664,5.610677169193606,2.8334447148866837,7.412819795356422,3.0840051812862623
66.60348611441187,67.31645271825113,2.7147920940684895,1973.4916141567799,153.19772018041596,101.94333787889121,13.758152788246147,4942.2537625408995,155.73182477729253,100.90950349394187,5.732365222553203,2.8892869612654546,7.3434143103143406,3.116447298143223
67.05708994035486,59.50448084455052,1.2587452054062078,2118.5573641355763,167.14887084803144,74.24989212765384,13.3089014098878,5453.640019558439,144.2199153140436,68.99095886729395,5.248420753303715,2.9332666985445,7.2754540402993655,2.857154644195715
66.53237774932906,63.04766349738277,4.442566351101161,1087.520216206895,224.57874045770257,88.37495549847907,14.423173265178203,7099.961233726432,288.3403836018834,148.3128530053759,7.733655754224337,1.4712034263242288,7.972964389425633,4.792747349650616
56.98678269630641,61.58930349095925,2.569961668592807,1816.2359848489573,190.3535051709467,62.59496580646613,14.098345227403843,2594.550815892218,139.5302480681496,41.18757933456119,4.939546672110547,2.927290929131057,7.27822723219696,2.7066436053191216
61.287536583789716,61.240175223493445,1.9336197166979143,2249.395822099091,92.18980189231961,134.83853351073986,15.536002381727137,5031.773243800436,123.3983132748969,134.41638448303345,5.816570529130089,2.6897569414121154,7.41665279633403,3.2633783070768563
62.91662941788011,68.37545780529757,8.34310074951498,1764.7437487919747,232.61604907574107,63.080459407395225,13.058362037120517,9142.887833005367,138.520580291445,183.62606099615542,7.645344499374952,1.1936019721858682,8.017644254765845,4.950571830422624
68.93155638349594,65.06138276573624,4.848882602299837,2215.2137808280977,197.32244762177217,44.42759633390749,9.812337504344535,3911.0294030224245,174.6307621613583,130.8925887919727,7.614670759907192,1.3034301087777593,7.991326983317735,4.879335994784395
66.44734016612392,61.31929086478882,4.391712412727845,2062.627345936601,193.17260107565232,101.45883886046632,17.13336113832211,5742.92373270648,174.90967380075728,29.93537406493649,6.661582662724428,1.9298748930964982,7.7083011132301,4.050235894564686
67.62801318851966,68.79028995979088,4.194823323569086,1267.0292402152115,83.38033188996918,100.86447875310522,13.036945394117762,6319.220068376215,181.3459848766665,104.74586473482033,6.486763223493776,2.076593959299195,7.640169995057992,3.909668842022254
70.01200162765801,65.28614742769498,3.876777923807947,1610.3671412663032,126.64294225614404,71.55669808239703,14.264208683211626,3311.638330769879,261.56372740874383,63.8448271006305,5.089834480822721,2.9282754321656075,7.2812490754496935,2.7647371368019935
64.73867932172675,65.65564031062425,6.325419428930897,1888.09427525494,224.75866013942502,46.248985613605136,14.474857125237923,6858.7319407601535,184.87284370336687,150.5743711706307,7.6257436447659845,1.2722874372378306,7.98877692411941,4.881212810325558
63.190098356492086,74.60844451551871,7.869659190096426,1652.2842895756655,125.90648968091365,109.47468619047132,20.63029498439837,3197.293374565586,152.03445838104344,90.96087573800538,6.492967173161929,1.6683987792715635,7.757890887170873,4.14748938861304
59.3133965674101,63.33681774827763,1.8823803908686856,1481.5754684605035,153.3950980523376,83.24661279902698,20.493955350189513,1964.7245739314014,243.82449717514226,93.96068836108937,4.97029877559993,3.1962662197074696,7.214106705373744,2.599715843496839
65.38267595878645,71.05203254754952,1.6674331690903483,1966.4406816954393,166.853573035233,88.80207111801326,14.578587435300367,10917.237685819355,137.81652842261332,79.93378067081376,5.388389952806732,3.0208494966784785,7.283281063929412,2.8758061160690516
62.69399613777873,65.0952250435255,2.547179190662746,2306.4624907471225,250.764638541335,65.92943693527207,9.31888644952332,5774.640362095906,143.40538690100445,131.43505429293634,6.017650959636541,2.6283833545900954,7.502827420058453,3.3935006809177257
66.56554946797482,60.4458375754911,6.507641041710019,2562.282336549052,114.71304614986337,69.86728950561034,14.56309590711141,5419.617801108695,222.53365303240193,192.37632571543872,8.075801664879856,1.2611749620663344,8.115581327319033,5.1329790230065555
64.78519258154226,63.91954697397369,1.2023102731380746,1497.1168237221032,153.49934114800305,116.81437014956028,10.794967610743274,5132.743616675257,178.42197194339695,156.0129950447542,5.376119747769852,3.030528041320871,7.244845007244716,2.876157994721022
77.45760054696319,65.21437288169241,2.8153576971617147,2245.3991790342166,201.3426196897752,117.93626472450676,15.960944612298855,3621.291846447178,218.0968188386427,152.48690240646522,6.324207296927184,2.5884312997669094,7.503810614744883,3.563563071382921
69.45989486272676,70.24081673949583,5.636059923679486,2298.1492084323836,248.198882682792,92.16367245823467,12.438703430302809,4932.952805624151,258.34523756832783,67.28162497554963,7.195393146634976,1.7378370780124885,7.852459682547313,4.417624012164739
67.34237963036007,65.8802606795989,3.754648383591267,2344.1635909338324,168.50274244939877,79.20692921671134,6.84502523924513,6487.071531012692,221.68012619536677,199.14845783929033,6.485874432084025,2.402472009385656,7.589681571190993,3.71593456133291
64.17202035733402,68.84578937539735,4.154591108232038,2470.206422051478,149.3395216953296,84.21054408636022,16.073350762350966,5036.3691877184,150.3191299731745,112.01727424677318,6.672553870826249,2.0488167506163006,7.7008106579457865,3.9802856667061586
70.64634360365528,62.81456870344691,3.9435723601855823,1510.1043271955677,235.67882994476255,45.4395237314456,10.601230259395043,5530.446922883754,281.8082424172157,100.51991776668933,5.810129485466815,2.7380504722340326,7.380866967747961,3.2525128049455554
63.01241861827065,76.89283603065584,1.0777903478990298,878.3397021043588,185.15815567371837,67.40721363171566,8.433093872307593,6388.835160325982,195.42857822115027,78.46998969512904,4.98359917912591,3.083641686179244,7.210452829940781,2.6632944449122293
59.61403335952919,72.0089485744664,4.881136015912581,1763.430226819889,279.2780110349824,55.18713778937924,6.0680740625376055,2759.0894491289905,176.51605070597796,114.19645375536484,7.061786112247072,1.516465287571082,7.895068143465571,4.46873091292768
64.48388690584184,69.48928453271296,1.4339313153957414,2413.8505046360033,150.21903603291196,102.24439057317895,14.829756546500041,5736.632860632264,216.73173768019308,123.23933484581116,5.95922452455162,2.818510526094605,7.419144862490949,3.2463766635729403
68.62678089480922,74.22015957870667,4.058769466432934,2104.115058676688,149.71154129594555,109.18926677755985,10.050319759671247,9221.015785655814,176.8707955212341,40.12058794076262,6.54665655693129,2.2720769870075097,7.572600165396391,3.8713706670652783
66.21489336658314,64.48722259496135,5.226342841622944,1530.1264250495806,125.86092854467941,37.55813142941807,11.10123354896567,-1730.5017416514738,75.9811750081013,137.07588790376983,6.794040862909878,1.4783719578458758,7.880075142401888,4.368885580324915
69.29734889355679,69.84468059319984,1.9497471311595889,1785.1248806659803,155.47487854089786,53.28796640145563,20.273056472640697,6826.929696945828,165.05441862859058,104.61886028665253,5.720487622435494,2.8420156529198795,7.353922011110536,3.131081889150558
66.59113812514819,57.89911377066617,3.254495879854429,1517.7497232133783,88.6955849289653,72.16060909317082,21.653203280074017,6213.827405475602,142.1665435002638,128.7647429223603,5.380361666099134,2.906385394470535,7.3092175118980025,2.9031633696073014
72.17292909241944,72.26157424046173,3.8106333074161243,1532.523841748195,202.43541385537821,86.6730121101517,17.420708908981208,6199.12696569856,248.08754739023618,79.746247192974,5.57137797178336,2.8590331295738447,7.320206051416409,3.0564720188346852
71.78879663711167,68.7414458316274,7.464281410410843,1514.7130875440337,271.8726520521297,82.46560371892068,10.167443705955062,3298.32172207603,158.55935141388892,122.19762626882134,7.23768615679501,1.4819971444678401,7.909933120090208,4.613403913027277
68.06489922355037,65.0069941114128,3.658397321037939,2708.302764064682,271.30921108614945,87.59459474319054,13.400678256171751,4863.787173308218,219.59101244831405,58.17291275542463,5.874317795280377,2.8088061164182,7.371513784024469,3.2345013569542713
64.40824051323114,59.70582235835469,4.426198717333035,2078.060224470142,123.38498376810202,112.06921055999669,7.473879978629156,756.7120001326576,194.1640540568588,149.76100512512,7.213963991026269,1.5070113303843096,7.868902662192717,4.5818765196417734
73.50664810794017,65.56290498825905,5.6578229524758115,1789.0043200939042,144.16510244708996,97.21816727276908,16.281700623802923,466.3424128416648,275.9928192761202,164.4952110858145,7.757722080244356,1.3220596436049235,8.024148517145823,4.867929317749934
62.682644008700215,69.7011027462327,4.598051469060484,1915.123374374919,118.89394133575883,63.759262259356824,13.10260738182257,7592.575118589863,215.02161612969678,87.03035697371602,7.040559496191602,1.6219013856167934,7.87157500024286,4.431753395795854
69.23125893213113,53.99273995121709,5.784862824517471,1071.868142168389,131.46430184432498,54.12040988708609,7.150680031099563,7561.722322855128,148.92921199169177,118.7612516930685,6.224861502352112,1.9175217306484174,7.683748241067246,3.876397061360405
65.39459497693798,70.09443466048342,3.841795650175253,1264.3972556436215,222.3780855694791,67.58572129490904,5.9224248656633325,3442.8896654677665,277.57565219448503,141.04965280756892,5.822259974362498,2.6548751914826965,7.412812459614908,3.2657611998204334
63.98045460906396,66.09369106098482,3.1195296151435485,2680.6820733952813,181.27197676233968,87.45944920872975,18.05425228341967,5171.629532521791,162.56587780058786,94.74117487917732,5.555867608955197,2.8175292821914963,7.357160786481578,3.043308232188138
65.27892279744114,67.6044935772652,5.0214871373105305,1827.1349856217785,204.7383065691675,76.4714761800017,13.591232016131954,-627.063636535283,239.38078241427107,118.7605700190477,7.304046911466913,1.4538098751098005,7.963128016894581,4.560566838023876
70.29192388238472,53.76172597485078,7.488052298931081,1746.3939688432738,229.86660301687704,55.836377005608654,16.09622466977125,1821.9948807500436,138.72958814478176,188.12087501557352,6.880854152950561,1.618329501044821,7.853902123952022,4.372127359262731
64.72081925822238,68.83747386378397,5.279678810445705,2014.1900922954947,165.78075348590895,86.05936531246138,24.49393884083534,4403.285056122373,192.6378612701998,149.91835439190666,7.23040495699261,1.5510741067972387,7.836261210659936,4.550852287326779
70.79582366629083,73.53203711618413,4.860343099594327,1323.4083373453136,265.012018024133,53.54653825624657,14.641743854356376,2597.420578929377,175.30358510351732,117.97623082596807,7.018020557456453,1.6472875050327902,7.838883690181136,4.384906588442982
67.12062092951156,69.82755620095308,6.627649978585429,1996.4229486727406,139.37893524368133,98.94840321531363,18.80080433432343,1370.4562094990324,218.53764596678263,134.45456425781833,7.684339189259829,1.332656926924997,7.999180116780906,4.923850307610845
64.21989425062755,74.44556449393859,3.4305444479665903,1858.1736519045978,144.13535845713932,78.54308991677259,8.08116219373289,819.7643198485708,283.702263620351,65.95305516946536,5.408274340711698,2.784977863903553,7.3844186379543615,2.9919029232473786
60.968091906185656,57.35850527331274,2.544324942938519,1247.494288449156,265.5863652878189,99.93219380799157,9.995177133196622,10391.375650958604,243.6573932488753,89.05615117788435,5.327211786337964,3.264233117664874,7.171309341689466,2.775205312084955
53.90041026581628,78.87692128110001,1.1837246612142567,1111.6262601758588,224.13811153871396,130.6944798685679,19.714384254767985,6014.400858709652,218.36473753015017,141.19097213045742,5.588407859526369,3.085264455997304,7.286653491589241,2.9865802092562888
69.17140856818312,69.14617780581945,3.8914247905899804,1778.8515303179868,105.26669170738937,72.16975679143667,5.282856618453265,4297.729101966243,114.88706820630438,54.59783519842992,5.352349719868171,2.6723312447070047,7.3526503067238265,3.0236850563346893
66.45761891291856,74.52446335064582,5.367137504648055,1143.1992678258714,89.49798453931851,98.4468051029723,8.614801355366895,3970.3528322894117,215.44327532777947,60.58212120029841,6.233361369122036,1.9727101210281486,7.700642708875684,3.85522335555378
66.10836865342957,61.32567649379895,2.6124701836574133,1940.0401822881304,49.125616786731634,87.6838969294953,13.130353391707287,5984.800260407474,194.12891432253997,163.7894179740551,5.98883189638652,2.6624652709296384,7.481376793360227,3.3147004469895593
